province_id,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31
P17,0.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,12780.0,4260.0,0.0,0.0,0.0,12780.0,0.0,12780.0,0.0,4260.0,4260.0,0.0,0.0,8520.0,8520.0,0.0,0.0,8520.0,8520.0,0.0,0.0,0.0,0.0
P18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,0.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,8520.0,0.0
P19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10650.0,0.0,0.0,0.0,4260.0,0.0,0.0,8520.0,2130.0,0.0,0.0,12780.0,29820.0,8520.0,0.0,0.0,0.0,0.0,8520.0
P20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,2130.0,14910.0,8520.0,0.0,0.0,0.0,0.0,0.0
P21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,0.0,12780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0
P23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,17040.0,17040.0,0.0,0.0,8520.0,0.0,8520.0,8520.0,0.0,0.0,0.0,0.0,12780.0,0.0,0.0,0.0,2130.0,0.0,0.0,0.0,0.0,0.0
P24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12780.0,2130.0,0.0,0.0,0.0,0.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0
P25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29820.0,14910.0,0.0,0.0,0.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,8520.0,8520.0,0.0,0.0,2130.0,0.0,0.0,0.0,0.0,0.0,3550.0,0.0,0.0
P27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,0.0,8520.0,17040.0,8520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,0.0,0.0
P28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,0.0,0.0,8520.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0
P29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,8520.0,0.0,0.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.0,0.0,0.0,0.0,0.0,0.0
P30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520.0,0.0,0.0,0.0,5680.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17040.0,0.0,0.0,0.0,8520.0,0.0,0.0,8520.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
